,Author Username,Author url,Text ID,url,Text Title,Medium Orig,Fandom Categories,Chapter Amount,Creation Date,Update Date,Word Count,Story Type,Genre,Age Restriction,Endorsment Amount,Review Amount,Gender,Data
0,a4934,redacted,redacted,redacted,t15254,Bücher,J.R.R. Tolkien / Mittelerde,1.0,2021-08-08,2021-08-08,286.0,,"Drama,  Schmerz/ Trost",P12,1.0,0.0,,redacted
1,a12746,redacted,redacted,redacted,t4875,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,23.0,2020-10-25,2021-12-11,62279.0,,"Humor,  Romance",P18,17.0,107.0,,redacted
2,a4531,redacted,redacted,redacted,t35990,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,38.0,2020-04-24,2021-12-11,153007.0,,"Freundschaft,  Liebesgeschichte",P16,16.0,87.0,,redacted
3,a14933,redacted,redacted,redacted,t12786,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,29.0,2020-03-01,2021-12-12,68025.0,,"Schmerz/ Trost,  Liebesgeschichte",P18,54.0,186.0,,redacted
4,a10826,redacted,redacted,redacted,t21373,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,11.0,2021-04-14,2021-12-14,28403.0,,"Familie,  Liebesgeschichte",P12,14.0,21.0,,redacted
5,a14940,redacted,redacted,redacted,t18816,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,15.0,2021-07-13,2021-12-16,9194.0,,"Fantasy,  Liebesgeschichte",P12,0.0,0.0,,redacted
6,a8200,redacted,redacted,redacted,t7418,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,21.0,2021-09-28,2021-12-17,49803.0,,"Abenteuer,  Liebesgeschichte",P16,4.0,4.0,,redacted
7,a2413,redacted,redacted,redacted,t22323,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,26.0,2021-02-02,2021-12-23,3882.0,,"Abenteuer,  Fantasy",P12,4.0,4.0,,redacted
8,a3746,redacted,redacted,redacted,t6993,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-11-10,2021-12-25,3947.0,,Allgemein,P16,1.0,0.0,,redacted
9,a15191,redacted,redacted,redacted,t36901,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,32.0,2021-03-16,2021-12-25,114744.0,,"Abenteuer,  Liebesgeschichte",P18,18.0,67.0,,redacted
10,a6935,redacted,redacted,redacted,t12873,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2021-10-15,2021-12-27,12928.0,,"Humor,  Freundschaft",P12,5.0,9.0,,redacted
11,a6935,redacted,redacted,redacted,t30083,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,6.0,2020-08-20,2021-12-27,10958.0,,Abenteuer,P12,6.0,7.0,,redacted
12,a1235,redacted,redacted,redacted,t2083,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,17.0,2021-08-02,2021-12-27,54438.0,,"Romance,  Fantasy",P18,6.0,5.0,,redacted
13,a10832,redacted,redacted,redacted,t3131,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,16.0,2021-06-06,2021-12-31,16145.0,,"Mystery,  Freundschaft",P16,2.0,17.0,,redacted
14,a13175,redacted,redacted,redacted,t21470,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,44.0,2021-04-21,2021-12-31,97683.0,,Allgemein,P12,2.0,33.0,,redacted
15,a1225,redacted,redacted,redacted,t30474,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,56.0,2020-05-06,2021-11-24,87608.0,,"Drama,  Liebesgeschichte",P16,83.0,324.0,,redacted
16,a14050,redacted,redacted,redacted,t34342,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,6.0,2021-01-15,2021-11-25,8886.0,,"Mystery,  Fantasy",P12,2.0,0.0,,redacted
17,a1225,redacted,redacted,redacted,t35621,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-11-11,2021-11-27,4126.0,,"Drama,  Romance",P16,3.0,3.0,,redacted
18,a12283,redacted,redacted,redacted,t12071,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,54.0,2020-07-08,2021-12-02,181234.0,,"Drama,  Liebesgeschichte",P18,12.0,63.0,,redacted
19,a14940,redacted,redacted,redacted,t34728,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,5.0,2021-10-26,2021-12-03,5184.0,,"Romance,  Fantasy",P12,0.0,0.0,,redacted
20,a15127,redacted,redacted,redacted,t8832,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,9.0,2021-08-19,2021-12-04,10539.0,,"Abenteuer,  Fantasy",P16,2.0,2.0,,redacted
21,a12046,redacted,redacted,redacted,t24880,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,47.0,2020-05-07,2021-12-05,85734.0,,Drama,P16,13.0,38.0,,redacted
22,a16104,redacted,redacted,redacted,t31621,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,69.0,2021-02-23,2021-12-07,25482.0,,"Abenteuer,  Romance",P18,14.0,168.0,,redacted
23,a2551,redacted,redacted,redacted,t28095,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,13.0,2021-09-17,2021-12-08,64669.0,,"Abenteuer,  Fantasy",P16,6.0,27.0,,redacted
24,a2917,redacted,redacted,redacted,t1891,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,56.0,2021-03-17,2021-12-10,189186.0,,"Abenteuer,  Familie",P18,5.0,45.0,,redacted
25,a9267,redacted,redacted,redacted,t20821,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,50.0,2021-01-01,2021-12-10,123388.0,,"Abenteuer,  Liebesgeschichte",P18,11.0,82.0,,redacted
26,a14884,redacted,redacted,redacted,t21542,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,26.0,2021-04-04,2021-12-11,125763.0,,"Abenteuer,  Romance",P18,22.0,56.0,,redacted
27,a11939,redacted,redacted,redacted,t25372,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,15.0,2020-05-19,2021-12-12,32362.0,,"Abenteuer,  Familie",P18,6.0,3.0,,redacted
28,a5663,redacted,redacted,redacted,t16856,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,29.0,2021-03-18,2021-12-13,106773.0,,"Familie,  Liebesgeschichte",P16,12.0,65.0,,redacted
29,a2152,redacted,redacted,redacted,t5683,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,17.0,2020-05-19,2021-10-17,94731.0,,"Humor,  Freundschaft",P12,15.0,66.0,,redacted
30,a11535,redacted,redacted,redacted,t30402,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-09-14,2021-10-28,4216.0,,"Schmerz/ Trost,  Liebesgeschichte",P18,1.0,5.0,,redacted
31,a11913,redacted,redacted,redacted,t17875,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,9.0,2021-08-13,2021-10-29,15906.0,,Allgemein,P12,1.0,4.0,,redacted
32,a10045,redacted,redacted,redacted,t30645,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,5.0,2021-05-30,2021-10-29,14541.0,,"Fantasy,  Liebesgeschichte",P18,2.0,3.0,,redacted
33,a1225,redacted,redacted,redacted,t28188,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,6.0,2021-02-02,2021-11-03,7626.0,,"Drama,  Liebesgeschichte",P16,17.0,19.0,,redacted
34,a3319,redacted,redacted,redacted,t14430,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2021-04-05,2021-11-06,975.0,,"Abenteuer,  Liebesgeschichte",P16,0.0,0.0,,redacted
35,a4934,redacted,redacted,redacted,t5159,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-04-23,2021-11-07,3821.0,,"Familie,  Schmerz/ Trost",P18,3.0,4.0,,redacted
36,a12746,redacted,redacted,redacted,t22199,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,25.0,2020-02-16,2021-11-07,65979.0,,Liebesgeschichte,P18,10.0,96.0,,redacted
37,a4311,redacted,redacted,redacted,t23670,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,22.0,2021-06-14,2021-11-07,31005.0,,Allgemein,P12,20.0,34.0,,redacted
38,a5756,redacted,redacted,redacted,t7863,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,28.0,2020-05-05,2021-11-08,95948.0,,Allgemein,P16,23.0,53.0,,redacted
39,a3120,redacted,redacted,redacted,t29871,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,5.0,2021-07-18,2021-11-09,11239.0,,Liebesgeschichte,P12,1.0,2.0,,redacted
40,a4431,redacted,redacted,redacted,t7677,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,37.0,2020-05-21,2021-09-23,66191.0,,"Abenteuer,  Liebesgeschichte",P18,14.0,70.0,,redacted
41,a11300,redacted,redacted,redacted,t23916,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,9.0,2021-02-11,2021-09-23,6116.0,,Allgemein,P12,2.0,3.0,,redacted
42,a4431,redacted,redacted,redacted,t36177,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,12.0,2021-01-18,2021-09-29,9584.0,,"Drama,  Liebesgeschichte",P18,5.0,16.0,,redacted
43,a5680,redacted,redacted,redacted,t36193,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,14.0,2021-08-17,2021-09-29,9979.0,,"Abenteuer,  Freundschaft",P12,6.0,31.0,,redacted
44,a11913,redacted,redacted,redacted,t18857,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,35.0,2021-02-18,2021-10-17,38131.0,,Allgemein,P12,4.0,4.0,,redacted
45,a12783,redacted,redacted,redacted,t16001,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-04-21,2021-08-11,212.0,,"Fantasy,  Schmerz/ Trost",P18,3.0,4.0,,redacted
46,a536,redacted,redacted,redacted,t38534,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,23.0,2020-08-02,2021-08-18,15682.0,,"Sci- Fi,  Liebesgeschichte",P12,2.0,30.0,,redacted
47,a5887,redacted,redacted,redacted,t38639,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,14.0,2021-02-22,2021-08-24,59406.0,,"Fantasy,  Liebesgeschichte",P18,11.0,29.0,,redacted
48,a2284,redacted,redacted,redacted,t19457,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2021-07-11,2021-08-25,6513.0,,"Fantasy,  Liebesgeschichte",P18,6.0,1.0,,redacted
49,a3804,redacted,redacted,redacted,t28408,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,15.0,2020-12-25,2021-08-12,19958.0,,"Abenteuer,  Freundschaft",P12,2.0,6.0,,redacted
50,a14940,redacted,redacted,redacted,t21766,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2021-05-28,2021-06-10,2448.0,,"Fantasy,  Liebesgeschichte",P12,2.0,1.0,,redacted
51,a6723,redacted,redacted,redacted,t29418,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,11.0,2020-08-21,2021-06-12,8936.0,,"Abenteuer,  Schmerz/ Trost",P12,4.0,11.0,,redacted
52,a13573,redacted,redacted,redacted,t32048,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,5.0,2021-02-26,2021-06-13,6117.0,,"Romance,  Fantasy",P18,0.0,2.0,,redacted
53,a6673,redacted,redacted,redacted,t8605,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-04-06,2021-06-16,18408.0,,"Romance,  Angst",P16,9.0,8.0,,redacted
54,a4388,redacted,redacted,redacted,t35126,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,33.0,2020-11-28,2021-06-20,2569.0,,"Abenteuer,  Fantasy",P12,3.0,9.0,,redacted
55,a1592,redacted,redacted,redacted,t10279,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,18.0,2020-08-02,2021-06-20,9786.0,,"Abenteuer,  Liebesgeschichte",P12,1.0,11.0,,redacted
56,a7280,redacted,redacted,redacted,t29456,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,29.0,2021-03-21,2021-06-21,57926.0,,"Fantasy,  Liebesgeschichte",P12,5.0,19.0,,redacted
57,a4448,redacted,redacted,redacted,t20057,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-03-23,2021-06-28,2477.0,,"Romance,  Fantasy",P12,1.0,2.0,,redacted
58,a10826,redacted,redacted,redacted,t11679,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,22.0,2020-06-30,2021-05-11,45604.0,,"Schmerz/ Trost,  Liebesgeschichte",P18,20.0,115.0,,redacted
59,a8161,redacted,redacted,redacted,t15666,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,15.0,2021-05-02,2021-05-15,16938.0,,Allgemein,P12,1.0,16.0,,redacted
60,a16306,redacted,redacted,redacted,t3936,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,7.0,2021-05-06,2021-05-24,10248.0,,Allgemein,P12,2.0,9.0,,redacted
61,a10822,redacted,redacted,redacted,t11269,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,6.0,2021-02-09,2021-05-28,1524.0,,"Drama,  Schmerz/ Trost",P16,5.0,1.0,,redacted
62,a3193,redacted,redacted,redacted,t10746,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,7.0,2020-09-08,2021-05-28,22035.0,,"Fantasy,  Liebesgeschichte",P18,2.0,1.0,,redacted
63,a11082,redacted,redacted,redacted,t34005,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,48.0,2020-11-03,2021-06-10,172233.0,,"Fantasy,  Liebesgeschichte",P18,24.0,52.0,,redacted
64,a4448,redacted,redacted,redacted,t13234,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-03-26,2021-04-20,1763.0,,"Romance,  Fantasy",P12,0.0,0.0,,redacted
65,a1032,redacted,redacted,redacted,t34478,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-02-20,2021-04-28,2749.0,,"Mystery,  Liebesgeschichte",P16,2.0,5.0,,redacted
66,a4279,redacted,redacted,redacted,t6184,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,6.0,2021-04-12,2021-05-15,17709.0,,"Freundschaft,  Liebesgeschichte",P16,4.0,13.0,,redacted
67,a14940,redacted,redacted,redacted,t7105,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,7.0,2020-12-21,2021-03-11,349.0,,Allgemein,P12,1.0,0.0,,redacted
68,a2551,redacted,redacted,redacted,t36369,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,13.0,2020-12-21,2021-03-12,41013.0,,"Abenteuer,  Fantasy",P16,11.0,25.0,,redacted
69,a12283,redacted,redacted,redacted,t7313,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,20.0,2020-03-06,2021-03-18,60665.0,,"Drama,  Liebesgeschichte",P18,6.0,16.0,,redacted
70,a5663,redacted,redacted,redacted,t31347,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,31.0,2020-07-22,2021-03-20,104949.0,,"Abenteuer,  Liebesgeschichte",P16,11.0,51.0,,redacted
71,a11401,redacted,redacted,redacted,t882,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,14.0,2020-03-06,2021-03-29,21868.0,,"Schmerz/ Trost,  Liebesgeschichte",P16,2.0,18.0,,redacted
72,a14551,redacted,redacted,redacted,t28866,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,7.0,2020-09-24,2021-02-12,12961.0,,"Drama,  Liebesgeschichte",P12,6.0,10.0,,redacted
73,a9395,redacted,redacted,redacted,t35437,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,55.0,2020-04-02,2021-02-20,82565.0,,"Abenteuer,  Liebesgeschichte",P12,5.0,51.0,,redacted
74,a15179,redacted,redacted,redacted,t5340,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,5.0,2021-01-13,2021-02-24,2708.0,,"Abenteuer,  Liebesgeschichte",P16,1.0,2.0,,redacted
75,a1280,redacted,redacted,redacted,t18173,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,66.0,2020-07-18,2021-01-01,106207.0,,"Abenteuer,  Liebesgeschichte",P16,22.0,67.0,,redacted
76,a12684,redacted,redacted,redacted,t22586,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,9.0,2020-12-06,2021-01-06,22334.0,,"Drama,  Liebesgeschichte",P18 Slash,3.0,12.0,,redacted
77,a15601,redacted,redacted,redacted,t16028,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2020-08-20,2021-01-07,2596.0,,"Mystery,  Liebesgeschichte",P16 Slash,2.0,1.0,,redacted
78,a12684,redacted,redacted,redacted,t27790,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,6.0,2020-12-09,2021-01-10,18576.0,,"Drama,  Fantasy",P18 Slash,5.0,7.0,,redacted
79,a12375,redacted,redacted,redacted,t20924,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,28.0,2020-05-06,2021-01-25,47377.0,,"Drama,  Schmerz/ Trost",P18 Slash,15.0,74.0,,redacted
80,a5090,redacted,redacted,redacted,t26907,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-12-21,2021-12-21,1929.0,,Familie,P16,2.0,0.0,,redacted
81,a4431,redacted,redacted,redacted,t6313,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-12-23,2021-12-23,2884.0,,Allgemein,P12,1.0,1.0,,redacted
82,a5663,redacted,redacted,redacted,t15844,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-11-13,2021-11-13,991.0,,"Familie,  Schmerz/ Trost",P12,3.0,3.0,,redacted
83,a12756,redacted,redacted,redacted,t37656,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,5.0,2021-11-12,2021-11-16,251.0,,"Schmerz/ Trost,  Liebesgeschichte",P12,1.0,0.0,,redacted
84,a14105,redacted,redacted,redacted,t37742,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-11-17,2021-11-19,5522.0,,"Abenteuer,  Romance",P12,0.0,0.0,,redacted
85,a7313,redacted,redacted,redacted,t28024,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-11-25,2021-11-25,589.0,,"Familie,  Freundschaft",P6,3.0,2.0,,redacted
86,a13951,redacted,redacted,redacted,t18404,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-12-06,2021-12-06,1723.0,,"Abenteuer,  Fantasy",P16,2.0,2.0,,redacted
87,a11406,redacted,redacted,redacted,t33789,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-12-08,2021-12-08,344.0,,Allgemein,P12,0.0,1.0,,redacted
88,a9288,redacted,redacted,redacted,t28054,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,8.0,2021-12-02,2021-12-08,11524.0,,Allgemein,P12,0.0,0.0,,redacted
89,a11082,redacted,redacted,redacted,t6539,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,7.0,2021-11-16,2021-12-09,18905.0,,"Romance,  Fantasy",P16,2.0,1.0,,redacted
90,a254,redacted,redacted,redacted,t5366,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-10-24,2021-10-24,3626.0,,"Fantasy,  Schmerz/ Trost",P16,1.0,0.0,,redacted
91,a6003,redacted,redacted,redacted,t26314,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-11-05,2021-11-05,693.0,,Allgemein,P12,1.0,0.0,,redacted
92,a15179,redacted,redacted,redacted,t6590,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,5.0,2021-09-16,2021-09-20,1221.0,,Allgemein,P18,0.0,0.0,,redacted
93,a12099,redacted,redacted,redacted,t10904,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-09-27,2021-09-27,3045.0,,Liebesgeschichte,P16,4.0,2.0,,redacted
94,a10063,redacted,redacted,redacted,t11261,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-08-20,2021-08-21,703.0,,Liebesgeschichte,P16,0.0,0.0,,redacted
95,a15179,redacted,redacted,redacted,t15618,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-08-23,2021-08-23,263.0,,"Abenteuer,  Romance",P12,1.0,0.0,,redacted
96,a7056,redacted,redacted,redacted,t6039,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-07-13,2021-07-13,1362.0,,"Humor,  Parodie",P12,2.0,1.0,,redacted
97,a7056,redacted,redacted,redacted,t9837,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-07-13,2021-07-13,1153.0,,Romance,P12,1.0,0.0,,redacted
98,a6673,redacted,redacted,redacted,t16698,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-07-16,2021-07-16,5591.0,,"Romance,  Familie",P12,7.0,4.0,,redacted
99,a14235,redacted,redacted,redacted,t37973,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-07-25,2021-07-25,1443.0,,"Abenteuer,  Humor",P16,0.0,0.0,,redacted
100,a12957,redacted,redacted,redacted,t22373,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-05-31,2021-07-28,1772.0,,"Abenteuer,  Fantasy",P12,0.0,0.0,,redacted
101,a13199,redacted,redacted,redacted,t21121,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2021-07-26,2021-07-28,2589.0,,"Schmerz/ Trost,  Liebesgeschichte",P16,1.0,4.0,,redacted
102,a1032,redacted,redacted,redacted,t28833,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-05-05,2021-06-14,267.0,,"Freundschaft,  Übernatürlich",P18,2.0,2.0,,redacted
103,a4431,redacted,redacted,redacted,t14992,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,8.0,2021-06-18,2021-06-29,527.0,,"Abenteuer,  Romance",P16,2.0,3.0,,redacted
104,a798,redacted,redacted,redacted,t19341,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-05-15,2021-05-15,4496.0,,Liebesgeschichte,P12,1.0,1.0,,redacted
105,a1459,redacted,redacted,redacted,t31324,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-05-17,2021-05-17,1437.0,,Allgemein,P16,1.0,0.0,,redacted
106,a16104,redacted,redacted,redacted,t9683,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-05-18,2021-05-18,756.0,,Humor,P6,5.0,5.0,,redacted
107,a702,redacted,redacted,redacted,t21060,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-05-04,2021-05-19,6041.0,,"Abenteuer,  Liebesgeschichte",P18,1.0,2.0,,redacted
108,a8959,redacted,redacted,redacted,t10423,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-05-26,2021-05-28,3573.0,,"Freundschaft,  Liebesgeschichte",P16,1.0,3.0,,redacted
109,a6063,redacted,redacted,redacted,t3106,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,15.0,2021-03-19,2021-05-30,40101.0,,"Abenteuer,  Liebesgeschichte",P16,11.0,23.0,,redacted
110,a6673,redacted,redacted,redacted,t16572,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-04-14,2021-04-14,2381.0,,Romance,P12,5.0,5.0,,redacted
111,a16062,redacted,redacted,redacted,t29906,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-04-15,2021-04-15,3416.0,,Familie,P12,7.0,5.0,,redacted
112,a2551,redacted,redacted,redacted,t707,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-04-15,2021-04-15,326.0,,"Familie,  Freundschaft",P12,8.0,2.0,,redacted
113,a5887,redacted,redacted,redacted,t36742,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-04-21,2021-04-21,2932.0,,"Drama,  Fantasy",P16,4.0,1.0,,redacted
114,a4448,redacted,redacted,redacted,t18686,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-04-26,2021-04-26,320.0,,"Freundschaft,  Liebesgeschichte",P12,0.0,2.0,,redacted
115,a10992,redacted,redacted,redacted,t4854,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2021-04-27,2021-04-30,6767.0,,"Mystery,  Romance",P18,7.0,4.0,,redacted
116,a2651,redacted,redacted,redacted,t803,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,40.0,2021-04-13,2021-05-13,89253.0,,"Drama,  Romance",P12,2.0,64.0,,redacted
117,a11182,redacted,redacted,redacted,t4974,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-03-13,2021-03-15,2441.0,,Allgemein,P12,0.0,0.0,,redacted
118,a1799,redacted,redacted,redacted,t10746,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-03-04,2021-03-15,1939.0,,Allgemein,P16,0.0,2.0,,redacted
119,a4382,redacted,redacted,redacted,t25596,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,25.0,2021-03-16,2021-03-16,51829.0,,Allgemein,P12,1.0,0.0,,redacted
120,a11913,redacted,redacted,redacted,t34624,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2021-03-13,2021-03-18,1944.0,,Allgemein,P6,0.0,1.0,,redacted
121,a4490,redacted,redacted,redacted,t3075,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-03-22,2021-03-22,2168.0,,"Romance,  Liebesgeschichte",P12,0.0,0.0,,redacted
122,a11534,redacted,redacted,redacted,t26261,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-02-12,2021-02-12,3300.0,,"Romance,  Fantasy",P12,0.0,0.0,,redacted
123,a11534,redacted,redacted,redacted,t30932,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-02-12,2021-02-12,1574.0,,"Fantasy,  Liebesgeschichte",P12,2.0,2.0,,redacted
124,a14219,redacted,redacted,redacted,t27187,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-02-16,2021-02-18,5428.0,,"Abenteuer,  Freundschaft",P12,1.0,0.0,,redacted
125,a16062,redacted,redacted,redacted,t36732,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-02,2021-01-02,978.0,,"Schmerz/ Trost,  Liebesgeschichte",P12,4.0,8.0,,redacted
126,a14139,redacted,redacted,redacted,t4467,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-04,2021-01-04,996.0,,"Schmerz/ Trost,  Liebesgeschichte",P12 Slash,4.0,4.0,,redacted
127,a11907,redacted,redacted,redacted,t33566,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-07,2021-01-07,1171.0,,"Freundschaft,  Schmerz/ Trost",P12 Slash,2.0,1.0,,redacted
128,a14139,redacted,redacted,redacted,t34851,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-09,2021-01-09,1151.0,,"Drama,  Liebesgeschichte",P16 Slash,0.0,1.0,,redacted
